Time :0
Waiting clients: { ID: 200; Arrival time: 10; Service time: 5 }

Waiting clients: { ID: 910; Arrival time: 78; Service time: 3 }

Waiting clients: { ID: 988; Arrival time: 78; Service time: 6 }

Waiting clients: { ID: 27; Arrival time: 79; Service time: 8 }

Waiting clients: { ID: 55; Arrival time: 79; Service time: 6 }

Waiting clients: { ID: 199; Arrival time: 79; Service time: 4 }

Waiting clients: { ID: 204; Arrival time: 79; Service time: 4 }

Waiting clients: { ID: 373; Arrival time: 79; Service time: 6 }

Waiting clients: { ID: 566; Arrival time: 79; Service time: 7 }

Waiting clients: { ID: 577; Arrival time: 79; Service time: 5 }

Waiting clients: { ID: 800; Arrival time: 79; Service time: 6 }

Waiting clients: { ID: 971; Arrival time: 79; Service time: 4 }

Waiting clients: { ID: 978; Arrival time: 79; Service time: 7 }

Waiting clients: { ID: 984; Arrival time: 79; Service time: 6 }

Waiting clients: { ID: 29; Arrival time: 80; Service time: 4 }

Waiting clients: { ID: 30; Arrival time: 80; Service time: 7 }

Waiting clients: { ID: 295; Arrival time: 80; Service time: 6 }

Waiting clients: { ID: 349; Arrival time: 80; Service time: 3 }

Waiting clients: { ID: 592; Arrival time: 80; Service time: 7 }

Waiting clients: { ID: 841; Arrival time: 80; Service time: 3 }

Waiting clients: { ID: 39; Arrival time: 81; Service time: 5 }

Waiting clients: { ID: 44; Arrival time: 81; Service time: 4 }

Waiting clients: { ID: 114; Arrival time: 81; Service time: 8 }

Waiting clients: { ID: 118; Arrival time: 81; Service time: 3 }

Waiting clients: { ID: 637; Arrival time: 81; Service time: 6 }

Waiting clients: { ID: 697; Arrival time: 81; Service time: 3 }

Waiting clients: { ID: 743; Arrival time: 81; Service time: 8 }

Waiting clients: { ID: 796; Arrival time: 81; Service time: 4 }

Waiting clients: { ID: 948; Arrival time: 81; Service time: 3 }

Waiting clients: { ID: 112; Arrival time: 82; Service time: 5 }

Waiting clients: { ID: 125; Arrival time: 82; Service time: 5 }

Waiting clients: { ID: 336; Arrival time: 82; Service time: 6 }

Waiting clients: { ID: 393; Arrival time: 82; Service time: 3 }

Waiting clients: { ID: 438; Arrival time: 82; Service time: 4 }

Waiting clients: { ID: 464; Arrival time: 82; Service time: 5 }

Waiting clients: { ID: 484; Arrival time: 82; Service time: 6 }

Waiting clients: { ID: 511; Arrival time: 82; Service time: 8 }

Waiting clients: { ID: 561; Arrival time: 82; Service time: 4 }

Waiting clients: { ID: 817; Arrival time: 82; Service time: 6 }

Waiting clients: { ID: 885; Arrival time: 82; Service time: 6 }

Waiting clients: { ID: 887; Arrival time: 82; Service time: 6 }

Waiting clients: { ID: 939; Arrival time: 82; Service time: 8 }

Waiting clients: { ID: 113; Arrival time: 83; Service time: 6 }

Waiting clients: { ID: 225; Arrival time: 83; Service time: 7 }

Waiting clients: { ID: 323; Arrival time: 83; Service time: 8 }

Waiting clients: { ID: 466; Arrival time: 83; Service time: 8 }

Waiting clients: { ID: 557; Arrival time: 83; Service time: 5 }

Waiting clients: { ID: 702; Arrival time: 83; Service time: 7 }

Waiting clients: { ID: 792; Arrival time: 83; Service time: 8 }

Waiting clients: { ID: 935; Arrival time: 83; Service time: 3 }

Waiting clients: { ID: 23; Arrival time: 84; Service time: 3 }

Waiting clients: { ID: 66; Arrival time: 84; Service time: 8 }

Waiting clients: { ID: 72; Arrival time: 84; Service time: 3 }

Waiting clients: { ID: 76; Arrival time: 84; Service time: 7 }

Waiting clients: { ID: 102; Arrival time: 84; Service time: 8 }

Waiting clients: { ID: 168; Arrival time: 84; Service time: 4 }

Waiting clients: { ID: 272; Arrival time: 84; Service time: 6 }

Waiting clients: { ID: 324; Arrival time: 84; Service time: 4 }

Waiting clients: { ID: 420; Arrival time: 84; Service time: 7 }

Waiting clients: { ID: 548; Arrival time: 84; Service time: 5 }

Waiting clients: { ID: 575; Arrival time: 84; Service time: 3 }

Waiting clients: { ID: 591; Arrival time: 84; Service time: 3 }

Waiting clients: { ID: 758; Arrival time: 84; Service time: 7 }

Waiting clients: { ID: 907; Arrival time: 84; Service time: 7 }

Waiting clients: { ID: 969; Arrival time: 84; Service time: 7 }

Waiting clients: { ID: 7; Arrival time: 85; Service time: 3 }

Waiting clients: { ID: 121; Arrival time: 85; Service time: 6 }

Waiting clients: { ID: 282; Arrival time: 85; Service time: 3 }

Waiting clients: { ID: 479; Arrival time: 85; Service time: 8 }

Waiting clients: { ID: 873; Arrival time: 85; Service time: 5 }

Waiting clients: { ID: 977; Arrival time: 85; Service time: 5 }

Waiting clients: { ID: 56; Arrival time: 86; Service time: 8 }

Waiting clients: { ID: 82; Arrival time: 86; Service time: 8 }

Waiting clients: { ID: 129; Arrival time: 86; Service time: 4 }

Waiting clients: { ID: 159; Arrival time: 86; Service time: 7 }

Waiting clients: { ID: 169; Arrival time: 86; Service time: 7 }

Waiting clients: { ID: 217; Arrival time: 86; Service time: 3 }

Waiting clients: { ID: 264; Arrival time: 86; Service time: 7 }

Waiting clients: { ID: 357; Arrival time: 86; Service time: 8 }

Waiting clients: { ID: 489; Arrival time: 86; Service time: 6 }

Waiting clients: { ID: 554; Arrival time: 86; Service time: 5 }

Waiting clients: { ID: 650; Arrival time: 86; Service time: 8 }

Waiting clients: { ID: 788; Arrival time: 86; Service time: 8 }

Waiting clients: { ID: 73; Arrival time: 87; Service time: 6 }

Waiting clients: { ID: 147; Arrival time: 87; Service time: 8 }

Waiting clients: { ID: 171; Arrival time: 87; Service time: 8 }

Waiting clients: { ID: 211; Arrival time: 87; Service time: 8 }

Waiting clients: { ID: 416; Arrival time: 87; Service time: 4 }

Waiting clients: { ID: 499; Arrival time: 87; Service time: 3 }

Waiting clients: { ID: 505; Arrival time: 87; Service time: 5 }

Waiting clients: { ID: 514; Arrival time: 87; Service time: 6 }

Waiting clients: { ID: 855; Arrival time: 87; Service time: 8 }

Waiting clients: { ID: 982; Arrival time: 87; Service time: 7 }

Waiting clients: { ID: 995; Arrival time: 87; Service time: 5 }

Waiting clients: { ID: 84; Arrival time: 88; Service time: 4 }

Waiting clients: { ID: 245; Arrival time: 88; Service time: 5 }

Waiting clients: { ID: 42; Arrival time: 89; Service time: 6 }

Waiting clients: { ID: 111; Arrival time: 89; Service time: 4 }

Waiting clients: { ID: 218; Arrival time: 89; Service time: 8 }

Waiting clients: { ID: 355; Arrival time: 89; Service time: 4 }

Waiting clients: { ID: 542; Arrival time: 89; Service time: 5 }

Waiting clients: { ID: 688; Arrival time: 89; Service time: 6 }

Waiting clients: { ID: 699; Arrival time: 89; Service time: 4 }

Waiting clients: { ID: 760; Arrival time: 89; Service time: 8 }

Waiting clients: { ID: 843; Arrival time: 89; Service time: 8 }

Waiting clients: { ID: 908; Arrival time: 89; Service time: 7 }

Waiting clients: { ID: 938; Arrival time: 89; Service time: 6 }

Waiting clients: { ID: 122; Arrival time: 90; Service time: 8 }

Waiting clients: { ID: 261; Arrival time: 90; Service time: 7 }

Waiting clients: { ID: 363; Arrival time: 90; Service time: 8 }

Waiting clients: { ID: 367; Arrival time: 90; Service time: 6 }

Waiting clients: { ID: 403; Arrival time: 90; Service time: 3 }

Waiting clients: { ID: 582; Arrival time: 90; Service time: 7 }

Waiting clients: { ID: 622; Arrival time: 90; Service time: 8 }

Waiting clients: { ID: 811; Arrival time: 90; Service time: 5 }

Waiting clients: { ID: 854; Arrival time: 90; Service time: 3 }

Waiting clients: { ID: 2; Arrival time: 91; Service time: 4 }

Waiting clients: { ID: 6; Arrival time: 91; Service time: 5 }

Waiting clients: { ID: 71; Arrival time: 91; Service time: 5 }

Waiting clients: { ID: 167; Arrival time: 91; Service time: 5 }

Waiting clients: { ID: 234; Arrival time: 91; Service time: 4 }

Waiting clients: { ID: 244; Arrival time: 91; Service time: 8 }

Waiting clients: { ID: 309; Arrival time: 91; Service time: 3 }

Waiting clients: { ID: 350; Arrival time: 91; Service time: 6 }

Waiting clients: { ID: 360; Arrival time: 91; Service time: 5 }

Waiting clients: { ID: 386; Arrival time: 91; Service time: 4 }

Waiting clients: { ID: 442; Arrival time: 91; Service time: 8 }

Waiting clients: { ID: 459; Arrival time: 91; Service time: 5 }

Waiting clients: { ID: 508; Arrival time: 91; Service time: 7 }

Waiting clients: { ID: 560; Arrival time: 91; Service time: 6 }

Waiting clients: { ID: 601; Arrival time: 91; Service time: 8 }

Waiting clients: { ID: 645; Arrival time: 91; Service time: 3 }

Waiting clients: { ID: 735; Arrival time: 91; Service time: 7 }

Waiting clients: { ID: 757; Arrival time: 91; Service time: 7 }

Waiting clients: { ID: 832; Arrival time: 91; Service time: 6 }

Waiting clients: { ID: 918; Arrival time: 91; Service time: 5 }

Waiting clients: { ID: 5; Arrival time: 92; Service time: 6 }

Waiting clients: { ID: 124; Arrival time: 92; Service time: 7 }

Waiting clients: { ID: 538; Arrival time: 92; Service time: 6 }

Waiting clients: { ID: 567; Arrival time: 92; Service time: 5 }

Waiting clients: { ID: 616; Arrival time: 92; Service time: 3 }

Waiting clients: { ID: 628; Arrival time: 92; Service time: 4 }

Waiting clients: { ID: 648; Arrival time: 92; Service time: 5 }

Waiting clients: { ID: 720; Arrival time: 92; Service time: 6 }

Waiting clients: { ID: 808; Arrival time: 92; Service time: 8 }

Waiting clients: { ID: 822; Arrival time: 92; Service time: 4 }

Waiting clients: { ID: 826; Arrival time: 92; Service time: 8 }

Waiting clients: { ID: 141; Arrival time: 93; Service time: 6 }

Waiting clients: { ID: 753; Arrival time: 93; Service time: 5 }

Waiting clients: { ID: 831; Arrival time: 93; Service time: 7 }

Waiting clients: { ID: 109; Arrival time: 94; Service time: 5 }

Waiting clients: { ID: 179; Arrival time: 94; Service time: 6 }

Waiting clients: { ID: 409; Arrival time: 94; Service time: 3 }

Waiting clients: { ID: 415; Arrival time: 94; Service time: 8 }

Waiting clients: { ID: 482; Arrival time: 94; Service time: 4 }

Waiting clients: { ID: 564; Arrival time: 94; Service time: 4 }

Waiting clients: { ID: 571; Arrival time: 94; Service time: 8 }

Waiting clients: { ID: 579; Arrival time: 94; Service time: 4 }

Waiting clients: { ID: 621; Arrival time: 94; Service time: 5 }

Waiting clients: { ID: 803; Arrival time: 94; Service time: 8 }

Waiting clients: { ID: 837; Arrival time: 94; Service time: 7 }

Waiting clients: { ID: 947; Arrival time: 94; Service time: 5 }

Waiting clients: { ID: 957; Arrival time: 94; Service time: 7 }

Waiting clients: { ID: 238; Arrival time: 95; Service time: 8 }

Waiting clients: { ID: 279; Arrival time: 95; Service time: 6 }

Waiting clients: { ID: 481; Arrival time: 95; Service time: 6 }

Waiting clients: { ID: 599; Arrival time: 95; Service time: 8 }

Waiting clients: { ID: 750; Arrival time: 95; Service time: 3 }

Waiting clients: { ID: 784; Arrival time: 95; Service time: 7 }

Waiting clients: { ID: 13; Arrival time: 96; Service time: 7 }

Waiting clients: { ID: 95; Arrival time: 96; Service time: 3 }

Waiting clients: { ID: 172; Arrival time: 96; Service time: 8 }

Waiting clients: { ID: 240; Arrival time: 96; Service time: 8 }

Waiting clients: { ID: 377; Arrival time: 96; Service time: 4 }

Waiting clients: { ID: 500; Arrival time: 96; Service time: 5 }

Waiting clients: { ID: 553; Arrival time: 96; Service time: 3 }

Waiting clients: { ID: 713; Arrival time: 96; Service time: 6 }

Waiting clients: { ID: 827; Arrival time: 96; Service time: 6 }

Waiting clients: { ID: 902; Arrival time: 96; Service time: 7 }

Waiting clients: { ID: 961; Arrival time: 96; Service time: 3 }

Waiting clients: { ID: 202; Arrival time: 97; Service time: 8 }

Waiting clients: { ID: 331; Arrival time: 97; Service time: 7 }

Waiting clients: { ID: 429; Arrival time: 97; Service time: 7 }

Waiting clients: { ID: 572; Arrival time: 97; Service time: 6 }

Waiting clients: { ID: 810; Arrival time: 97; Service time: 5 }

Waiting clients: { ID: 917; Arrival time: 97; Service time: 4 }

Waiting clients: { ID: 930; Arrival time: 97; Service time: 3 }

Waiting clients: { ID: 140; Arrival time: 98; Service time: 6 }

Waiting clients: { ID: 154; Arrival time: 98; Service time: 7 }

Waiting clients: { ID: 178; Arrival time: 98; Service time: 3 }

Waiting clients: { ID: 249; Arrival time: 98; Service time: 7 }

Waiting clients: { ID: 394; Arrival time: 98; Service time: 5 }

Waiting clients: { ID: 573; Arrival time: 98; Service time: 8 }

Waiting clients: { ID: 618; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 632; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 653; Arrival time: 98; Service time: 6 }

Waiting clients: { ID: 725; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 729; Arrival time: 98; Service time: 3 }

Waiting clients: { ID: 776; Arrival time: 98; Service time: 8 }

Waiting clients: { ID: 795; Arrival time: 98; Service time: 5 }

Waiting clients: { ID: 866; Arrival time: 98; Service time: 3 }

Waiting clients: { ID: 911; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 921; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 32; Arrival time: 99; Service time: 4 }

Waiting clients: { ID: 319; Arrival time: 99; Service time: 5 }

Waiting clients: { ID: 372; Arrival time: 99; Service time: 5 }

Waiting clients: { ID: 584; Arrival time: 99; Service time: 8 }

Waiting clients: { ID: 674; Arrival time: 99; Service time: 3 }

Waiting clients: { ID: 932; Arrival time: 99; Service time: 6 }

Waiting clients: { ID: 944; Arrival time: 99; Service time: 5 }

Waiting clients: { ID: 958; Arrival time: 99; Service time: 8 }

Queue 1: 
ID: 410; Arrival time: 57; Service time: 4
ID: 641; Arrival time: 57; Service time: 3

Queue 2: 
ID: 28; Arrival time: 57; Service time: 7

Queue 3: 
ID: 701; Arrival time: 57; Service time: 6

Queue 4: 
ID: 96; Arrival time: 56; Service time: 8

Queue 5: 
ID: 726; Arrival time: 57; Service time: 7

Queue 6: 
ID: 738; Arrival time: 57; Service time: 4

Queue 7: 
ID: 929; Arrival time: 56; Service time: 6

Queue 8: 
ID: 253; Arrival time: 56; Service time: 8

Queue 9: 
ID: 299; Arrival time: 56; Service time: 8

Queue 10: 
ID: 97; Arrival time: 57; Service time: 4
ID: 646; Arrival time: 57; Service time: 8

Queue 11: 

Queue 12: 
ID: 874; Arrival time: 57; Service time: 7

Queue 13: 
ID: 358; Arrival time: 57; Service time: 3

Queue 14: 

Queue 15: 
ID: 496; Arrival time: 57; Service time: 5

Queue 16: 

Queue 17: 
ID: 290; Arrival time: 57; Service time: 8

Queue 18: 
ID: 297; Arrival time: 57; Service time: 7

Queue 19: 
ID: 968; Arrival time: 56; Service time: 5

Queue 20: 


Time :58
Waiting clients: { ID: 160; Arrival time: 59; Service time: 4 }

Waiting clients: { ID: 270; Arrival time: 59; Service time: 4 }

Waiting clients: { ID: 300; Arrival time: 59; Service time: 5 }

Waiting clients: { ID: 359; Arrival time: 59; Service time: 3 }

Waiting clients: { ID: 440; Arrival time: 59; Service time: 8 }

Waiting clients: { ID: 668; Arrival time: 59; Service time: 5 }

Waiting clients: { ID: 714; Arrival time: 59; Service time: 7 }

Waiting clients: { ID: 716; Arrival time: 59; Service time: 7 }

Waiting clients: { ID: 742; Arrival time: 59; Service time: 5 }

Waiting clients: { ID: 896; Arrival time: 59; Service time: 3 }

Waiting clients: { ID: 897; Arrival time: 59; Service time: 8 }

Waiting clients: { ID: 989; Arrival time: 59; Service time: 6 }

Waiting clients: { ID: 173; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 176; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 187; Arrival time: 60; Service time: 7 }

Waiting clients: { ID: 215; Arrival time: 60; Service time: 5 }

Waiting clients: { ID: 408; Arrival time: 60; Service time: 5 }

Waiting clients: { ID: 463; Arrival time: 60; Service time: 7 }

Waiting clients: { ID: 604; Arrival time: 60; Service time: 4 }

Waiting clients: { ID: 615; Arrival time: 60; Service time: 4 }

Waiting clients: { ID: 649; Arrival time: 60; Service time: 4 }

Waiting clients: { ID: 652; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 731; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 761; Arrival time: 60; Service time: 8 }

Waiting clients: { ID: 277; Arrival time: 61; Service time: 8 }

Waiting clients: { ID: 315; Arrival time: 61; Service time: 6 }

Waiting clients: { ID: 347; Arrival time: 61; Service time: 6 }

Waiting clients: { ID: 457; Arrival time: 61; Service time: 3 }

Waiting clients: { ID: 678; Arrival time: 61; Service time: 6 }

Waiting clients: { ID: 696; Arrival time: 61; Service time: 7 }

Waiting clients: { ID: 913; Arrival time: 61; Service time: 7 }

Waiting clients: { ID: 69; Arrival time: 62; Service time: 7 }

Waiting clients: { ID: 135; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 221; Arrival time: 62; Service time: 8 }

Waiting clients: { ID: 364; Arrival time: 62; Service time: 5 }

Waiting clients: { ID: 434; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 447; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 525; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 576; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 737; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 764; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 768; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 770; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 883; Arrival time: 62; Service time: 4 }

Waiting clients: { ID: 922; Arrival time: 62; Service time: 4 }

Waiting clients: { ID: 981; Arrival time: 62; Service time: 5 }

Waiting clients: { ID: 41; Arrival time: 63; Service time: 5 }

Waiting clients: { ID: 130; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 157; Arrival time: 63; Service time: 5 }

Waiting clients: { ID: 201; Arrival time: 63; Service time: 3 }

Waiting clients: { ID: 205; Arrival time: 63; Service time: 7 }

Waiting clients: { ID: 212; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 241; Arrival time: 63; Service time: 7 }

Waiting clients: { ID: 426; Arrival time: 63; Service time: 6 }

Waiting clients: { ID: 904; Arrival time: 63; Service time: 3 }

Waiting clients: { ID: 946; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 997; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 78; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 128; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 189; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 209; Arrival time: 64; Service time: 5 }

Waiting clients: { ID: 271; Arrival time: 64; Service time: 5 }

Waiting clients: { ID: 313; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 330; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 383; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 428; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 528; Arrival time: 64; Service time: 4 }

Waiting clients: { ID: 551; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 669; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 765; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 793; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 856; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 905; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 967; Arrival time: 64; Service time: 3 }

Waiting clients: { ID: 110; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 192; Arrival time: 65; Service time: 3 }

Waiting clients: { ID: 232; Arrival time: 65; Service time: 6 }

Waiting clients: { ID: 283; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 371; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 390; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 521; Arrival time: 65; Service time: 8 }

Waiting clients: { ID: 627; Arrival time: 65; Service time: 4 }

Waiting clients: { ID: 685; Arrival time: 65; Service time: 3 }

Waiting clients: { ID: 956; Arrival time: 65; Service time: 5 }

Waiting clients: { ID: 188; Arrival time: 66; Service time: 3 }

Waiting clients: { ID: 284; Arrival time: 66; Service time: 6 }

Waiting clients: { ID: 368; Arrival time: 66; Service time: 5 }

Waiting clients: { ID: 395; Arrival time: 66; Service time: 8 }

Waiting clients: { ID: 404; Arrival time: 66; Service time: 4 }

Waiting clients: { ID: 456; Arrival time: 66; Service time: 8 }

Waiting clients: { ID: 515; Arrival time: 66; Service time: 6 }

Waiting clients: { ID: 806; Arrival time: 66; Service time: 5 }

Waiting clients: { ID: 860; Arrival time: 66; Service time: 3 }

Waiting clients: { ID: 863; Arrival time: 66; Service time: 6 }

Waiting clients: { ID: 986; Arrival time: 66; Service time: 3 }

Waiting clients: { ID: 3; Arrival time: 67; Service time: 6 }

Waiting clients: { ID: 57; Arrival time: 67; Service time: 8 }

Waiting clients: { ID: 75; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 174; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 223; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 248; Arrival time: 67; Service time: 3 }

Waiting clients: { ID: 437; Arrival time: 67; Service time: 7 }

Waiting clients: { ID: 458; Arrival time: 67; Service time: 3 }

Waiting clients: { ID: 480; Arrival time: 67; Service time: 7 }

Waiting clients: { ID: 494; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 619; Arrival time: 67; Service time: 4 }

Waiting clients: { ID: 639; Arrival time: 67; Service time: 4 }

Waiting clients: { ID: 752; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 924; Arrival time: 67; Service time: 6 }

Waiting clients: { ID: 994; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 12; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 139; Arrival time: 68; Service time: 6 }

Waiting clients: { ID: 230; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 467; Arrival time: 68; Service time: 6 }

Waiting clients: { ID: 617; Arrival time: 68; Service time: 7 }

Waiting clients: { ID: 708; Arrival time: 68; Service time: 4 }

Waiting clients: { ID: 755; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 838; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 844; Arrival time: 68; Service time: 3 }

Waiting clients: { ID: 893; Arrival time: 68; Service time: 6 }

Waiting clients: { ID: 915; Arrival time: 68; Service time: 8 }

Waiting clients: { ID: 959; Arrival time: 68; Service time: 8 }

Waiting clients: { ID: 94; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 155; Arrival time: 69; Service time: 8 }

Waiting clients: { ID: 486; Arrival time: 69; Service time: 5 }

Waiting clients: { ID: 633; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 711; Arrival time: 69; Service time: 3 }

Waiting clients: { ID: 747; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 763; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 976; Arrival time: 69; Service time: 6 }

Waiting clients: { ID: 991; Arrival time: 69; Service time: 6 }

Waiting clients: { ID: 374; Arrival time: 70; Service time: 6 }

Waiting clients: { ID: 574; Arrival time: 70; Service time: 3 }

Waiting clients: { ID: 744; Arrival time: 70; Service time: 5 }

Waiting clients: { ID: 845; Arrival time: 70; Service time: 7 }

Waiting clients: { ID: 998; Arrival time: 70; Service time: 3 }

Waiting clients: { ID: 11; Arrival time: 71; Service time: 6 }

Waiting clients: { ID: 36; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 98; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 162; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 222; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 328; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 369; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 385; Arrival time: 71; Service time: 7 }

Waiting clients: { ID: 391; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 413; Arrival time: 71; Service time: 5 }

Waiting clients: { ID: 417; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 470; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 471; Arrival time: 71; Service time: 4 }

Waiting clients: { ID: 472; Arrival time: 71; Service time: 6 }

Waiting clients: { ID: 659; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 689; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 734; Arrival time: 71; Service time: 5 }

Waiting clients: { ID: 756; Arrival time: 71; Service time: 7 }

Waiting clients: { ID: 839; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 861; Arrival time: 71; Service time: 7 }

Waiting clients: { ID: 862; Arrival time: 71; Service time: 4 }

Waiting clients: { ID: 919; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 963; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 24; Arrival time: 72; Service time: 8 }

Waiting clients: { ID: 184; Arrival time: 72; Service time: 5 }

Waiting clients: { ID: 239; Arrival time: 72; Service time: 6 }

Waiting clients: { ID: 263; Arrival time: 72; Service time: 7 }

Waiting clients: { ID: 378; Arrival time: 72; Service time: 4 }

Waiting clients: { ID: 381; Arrival time: 72; Service time: 6 }

Waiting clients: { ID: 430; Arrival time: 72; Service time: 4 }

Waiting clients: { ID: 519; Arrival time: 72; Service time: 5 }

Waiting clients: { ID: 550; Arrival time: 72; Service time: 5 }

Waiting clients: { ID: 590; Arrival time: 72; Service time: 5 }

Waiting clients: { ID: 834; Arrival time: 72; Service time: 7 }

Waiting clients: { ID: 835; Arrival time: 72; Service time: 6 }

Waiting clients: { ID: 37; Arrival time: 73; Service time: 4 }

Waiting clients: { ID: 54; Arrival time: 73; Service time: 5 }

Waiting clients: { ID: 107; Arrival time: 73; Service time: 3 }

Waiting clients: { ID: 150; Arrival time: 73; Service time: 3 }

Waiting clients: { ID: 195; Arrival time: 73; Service time: 4 }

Waiting clients: { ID: 329; Arrival time: 73; Service time: 5 }

Waiting clients: { ID: 362; Arrival time: 73; Service time: 7 }

Waiting clients: { ID: 397; Arrival time: 73; Service time: 3 }

Waiting clients: { ID: 523; Arrival time: 73; Service time: 7 }

Waiting clients: { ID: 541; Arrival time: 73; Service time: 8 }

Waiting clients: { ID: 556; Arrival time: 73; Service time: 7 }

Waiting clients: { ID: 890; Arrival time: 73; Service time: 5 }

Waiting clients: { ID: 376; Arrival time: 74; Service time: 3 }

Waiting clients: { ID: 522; Arrival time: 74; Service time: 7 }

Waiting clients: { ID: 524; Arrival time: 74; Service time: 8 }

Waiting clients: { ID: 686; Arrival time: 74; Service time: 8 }

Waiting clients: { ID: 693; Arrival time: 74; Service time: 3 }

Waiting clients: { ID: 727; Arrival time: 74; Service time: 7 }

Waiting clients: { ID: 769; Arrival time: 74; Service time: 3 }

Waiting clients: { ID: 871; Arrival time: 74; Service time: 8 }

Waiting clients: { ID: 101; Arrival time: 75; Service time: 8 }

Waiting clients: { ID: 117; Arrival time: 75; Service time: 6 }

Waiting clients: { ID: 144; Arrival time: 75; Service time: 6 }

Waiting clients: { ID: 210; Arrival time: 75; Service time: 3 }

