Time :0
Waiting clients: { ID: 1; Arrival time: 2; Service time: 3 }
Waiting clients: { ID: 14; Arrival time: 34; Service time: 7 }

Waiting clients: { ID: 29; Arrival time: 34; Service time: 5 }

Waiting clients: { ID: 31; Arrival time: 34; Service time: 7 }

Waiting clients: { ID: 34; Arrival time: 34; Service time: 5 }

Waiting clients: { ID: 41; Arrival time: 34; Service time: 4 }

Waiting clients: { ID: 37; Arrival time: 35; Service time: 7 }

Waiting clients: { ID: 49; Arrival time: 35; Service time: 5 }

Waiting clients: { ID: 4; Arrival time: 36; Service time: 6 }

Waiting clients: { ID: 13; Arrival time: 36; Service time: 4 }

Waiting clients: { ID: 19; Arrival time: 36; Service time: 5 }

Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 3; Arrival time: 31; Service time: 3
ID: 5; Arrival time: 31; Service time: 7

Queue 2: 
ID: 26; Arrival time: 26; Service time: 8

Queue 3: 
ID: 43; Arrival time: 29; Service time: 4
ID: 46; Arrival time: 31; Service time: 8

Queue 4: 
ID: 32; Arrival time: 26; Service time: 6
ID: 50; Arrival time: 32; Service time: 8

Queue 5: 
ID: 28; Arrival time: 27; Service time: 4
ID: 6; Arrival time: 32; Service time: 6


Time :33
Waiting clients: { ID: 12; Arrival time: 34; Service time: 6 }

Waiting clients: { ID: 14; Arrival time: 34; Service time: 7 }

Waiting clients: { ID: 29; Arrival time: 34; Service time: 5 }

Waiting clients: { ID: 31; Arrival time: 34; Service time: 7 }

Waiting clients: { ID: 34; Arrival time: 34; Service time: 5 }

Waiting clients: { ID: 41; Arrival time: 34; Service time: 4 }

Waiting clients: { ID: 37; Arrival time: 35; Service time: 7 }

Waiting clients: { ID: 49; Arrival time: 35; Service time: 5 }

Waiting clients: { ID: 4; Arrival time: 36; Service time: 6 }

Waiting clients: { ID: 13; Arrival time: 36; Service time: 4 }

Waiting clients: { ID: 19; Arrival time: 36; Service time: 5 }

Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 3; Arrival time: 31; Service time: 3
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8

Queue 2: 
ID: 26; Arrival time: 26; Service time: 8
ID: 7; Arrival time: 33; Service time: 8

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6

Queue 4: 
ID: 32; Arrival time: 26; Service time: 6
ID: 50; Arrival time: 32; Service time: 8

Queue 5: 
ID: 28; Arrival time: 27; Service time: 4
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8


Time :34
Waiting clients: { ID: 37; Arrival time: 35; Service time: 7 }

Waiting clients: { ID: 49; Arrival time: 35; Service time: 5 }

Waiting clients: { ID: 4; Arrival time: 36; Service time: 6 }

Waiting clients: { ID: 13; Arrival time: 36; Service time: 4 }

Waiting clients: { ID: 19; Arrival time: 36; Service time: 5 }

Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 26; Arrival time: 26; Service time: 8
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6

Queue 4: 
ID: 32; Arrival time: 26; Service time: 6
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7

Queue 5: 
ID: 28; Arrival time: 27; Service time: 4
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5


Time :35
Waiting clients: { ID: 4; Arrival time: 36; Service time: 6 }

Waiting clients: { ID: 13; Arrival time: 36; Service time: 4 }

Waiting clients: { ID: 19; Arrival time: 36; Service time: 5 }

Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5

Queue 5: 
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5


Time :36
Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :37
Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :38
Waiting clients: { ID: 16; Arrival time: 39; Service time: 5 }

Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :39
Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 46; Arrival time: 31; Service time: 8
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :40
Queue 1: 
ID: 5; Arrival time: 31; Service time: 7
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 6; Arrival time: 32; Service time: 6
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :41
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :42
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 7; Arrival time: 33; Service time: 8
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 50; Arrival time: 32; Service time: 8
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :43
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :44
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :45
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 30; Arrival time: 33; Service time: 6
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :46
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :47
Queue 1: 
ID: 40; Arrival time: 33; Service time: 8
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 42; Arrival time: 33; Service time: 8
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :48
Queue 1: 
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 31; Arrival time: 34; Service time: 7
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 14; Arrival time: 34; Service time: 7
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :49
Queue 1: 
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :50
Queue 1: 
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :51
Queue 1: 
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 12; Arrival time: 34; Service time: 6
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :52
Queue 1: 
ID: 29; Arrival time: 34; Service time: 5
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 34; Arrival time: 34; Service time: 5
ID: 4; Arrival time: 36; Service time: 6


Time :53
Queue 1: 
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 49; Arrival time: 35; Service time: 5
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 4; Arrival time: 36; Service time: 6


Time :54
Queue 1: 
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 37; Arrival time: 35; Service time: 7
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 
ID: 13; Arrival time: 36; Service time: 4

Queue 4: 
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 4; Arrival time: 36; Service time: 6


Time :55
Queue 1: 
ID: 41; Arrival time: 34; Service time: 4

Queue 2: 
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 

Queue 4: 
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 4; Arrival time: 36; Service time: 6


Time :56
Queue 1: 

Queue 2: 
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 

Queue 4: 
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 4; Arrival time: 36; Service time: 6


Time :57
Queue 1: 

Queue 2: 
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 

Queue 4: 
ID: 19; Arrival time: 36; Service time: 5

Queue 5: 
ID: 4; Arrival time: 36; Service time: 6


Time :58
Queue 1: 

Queue 2: 
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 

Queue 4: 

Queue 5: 
ID: 4; Arrival time: 36; Service time: 6


Time :59
Queue 1: 

Queue 2: 
ID: 16; Arrival time: 39; Service time: 5

Queue 3: 

Queue 4: 

Queue 5: 


Time :60
Queue 1: 

Queue 2: 

Queue 3: 

Queue 4: 

Queue 5: 


